name,price,rating,reviews_count,screen_size,processor,ram,storage,gpu,url,image,source
"Asus TUF Gaming F16 FX607VJB-RL165W ( Core 5 210H, 16GB Ram DDR4, 512GB NVMe, VGA Nvidia 6G RTX3050, 16 WUXGA 144Hz, Win11-Mecha Gray )","EGP 49,000.00",,,,,16GB,512GB NVMe,RTX3050,https://www.jumia.com.eg/asus-tuf-gaming-f16-fx607vjb-rl165w-core-5-210h-16gb-ram-ddr4-512gb-nvme-vga-nvidia-6g-rtx3050-16-wuxga-144hz-win11-mecha-gray-134071708.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/7170431/1.jpg?5603,Jumia
"Lenovo LOQ 15IRX9 ( Core i7-13650HX, 16G Ram DDR5-4800, 512GB NVMe, VGA Nvidia 6G RTX4050, 15.6 FHD 144Hz, Luna Grey ) 2 Year warranty - 83DV008PED","EGP 57,000.00",,,,,,512GB NVMe,RTX4050,https://www.jumia.com.eg/lenovo-loq-15irx9-core-i7-13650hx-16g-ram-ddr5-4800-512gb-nvme-vga-nvidia-6g-rtx4050-15.6-fhd-144hz-luna-grey-2-year-warranty-83dv008ped-134330866.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/8033431/1.jpg?1954,Jumia
MSI Cyborg 15 A2RUDX Gaming Laptop Intel Core 7-240H 512GB SSD 16GB Ram Nvidia GeForce RTX 3050 6GB 15.6 Inch FHD Win.11 - Translucent Black - 9S7-15K111-2081,"EGP 48,488.00",,,"15.6""",,16GB,512GB SSD,RTX 3050,https://www.jumia.com.eg/msi-cyborg-15-a2rudx-gaming-laptop-intel-core-7-240h-512gb-ssd-16gb-ram-nvidia-geforce-rtx-3050-6gb-15.6-inch-fhd-win.11-translucent-black-9s7-15k111-2081-134313213.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/2313431/1.jpg?4181,Jumia
"HP 14-em0024ne Laptop AMD Ryzen™ 3 7320U, 8GB Ram, 256GB SSD, AMD Radeon, 14.0 FHD, win 11 - Natural Silver","EGP 21,319.00",,,,,8GB,256GB SSD,,https://www.jumia.com.eg/hp-14-em0024ne-laptop-amd-ryzentm-3-7320u-8gb-ram-256gb-ssd-amd-radeon-14.0-fhd-win-11-natural-silver-134537618.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/6735431/1.jpg?5515,Jumia
"MSI Katana 15 HX B14WFK Gaming Laptop Intel Core i7-14700HX 1TB NVMe PCIe Gen4 M.2 SSD 16GB Ram Nvidia GeForce RTX 5060 8GB 15.6"" QHD (2560x1440), 165Hz, IPS-Level Windows 11 Home - Black","EGP 69,999.00",,,"15.6""",Intel Core i7-14700HX 1TB NVMe PCIe Gen4 M,16GB,1TB NVMe,RTX 5060,https://www.jumia.com.eg/msi-katana-15-hx-b14wfk-gaming-laptop-intel-core-i7-14700hx-1tb-nvme-pcie-gen4-m.2-ssd-16gb-ram-nvidia-geforce-rtx-5060-8gb-15.6-qhd-2560x1440-165hz-ips-level-windows-11-home-black-134462696.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/6264431/1.jpg?0512,Jumia
Lenovo Legion 5 15IAX10-83F00072ED- Intel Core Ultra 9 275HX–RAM 32GB-SSD 1TB–RTX 5070 8GB- WQXGA 15.1–Eclipse Black-3 Year Warranty,"EGP 106,300.00",,,,,,,RTX 5070,https://www.jumia.com.eg/lenovo-legion-5-15iax10-83f00072ed-intel-core-ultra-9-275hxram-32gb-ssd-1tbrtx-5070-8gb-wqxga-15.1eclipse-black-3-year-warranty-134041690.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/6140431/1.jpg?3465,Jumia
"Asus TUF Gaming F16 FX607VJB-RL805W Intel Core 5 210H - Nvidia RTX 3050 6GB - 8GB DDR5 - 512GB PCIe 4.0 NVMe - 16"" FHD+ WUXGA 144HZ - Windows11","EGP 41,619.00",,,"16""",,,,RTX 3050,https://www.jumia.com.eg/asus-tuf-gaming-f16-fx607vjb-rl805w-intel-core-5-210h-nvidia-rtx-3050-6gb-8gb-ddr5-512gb-pcie-4.0-nvme-16-fhd-wuxga-144hz-windows11-134450934.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/9054431/1.jpg?1315,Jumia
"Acer Aspire Go 16 AG16-71P-57MD Intel Core 5 120U 512GB SSD 16GB Ram Intel Graphics 16"" Inch WUXGA - Silver","EGP 29,999.00",,,"16""",,16GB,512GB SSD,,https://www.jumia.com.eg/acer-aspire-go-16-ag16-71p-57md-intel-core-5-120u-512gb-ssd-16gb-ram-intel-graphics-16-inch-wuxga-silver-134551812.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/8155431/1.jpg?8075,Jumia
"Asus TUF F16 FX608JMR-RV017W ( Core i7-14650HX, 16GB Ram DDR5 5600, 1TB NVMe, VGA Nvidia 8G RTX 5060, 16 FHD+ IPS 165Hz, Win 11-Jaeger Gray)","EGP 79,935.00",,,,,16GB,1TB NVMe,RTX 5060,https://www.jumia.com.eg/asus-tuf-f16-fx608jmr-rv017w-core-i7-14650hx-16gb-ram-ddr5-5600-1tb-nvme-vga-nvidia-8g-rtx-5060-16-fhd-ips-165hz-win-11-jaeger-gray-134072006.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/0270431/1.jpg?2086,Jumia
"MSI Vector 16 HX AI A2XWHG (NVIDIA® GeForce RTX™ 5070 Ti Laptop GPU, GDDR7 12GB) (9S7-15M352-489)","EGP 102,434.00",,,,,,,,https://www.jumia.com.eg/msi-vector-16-hx-ai-a2xwhg-nvidiar-geforce-rtxtm-5070-ti-laptop-gpu-gddr7-12gb-9s7-15m352-489-133749379.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/3947331/1.jpg?0691,Jumia
"Asus VivoBook S14 Thin and Light Laptop, 14.0-inch, WUXGA (1920 x 1200) , Intel Core™ Ultra 7 255H, 16GB RAM, 1TB SSD, Intel Arc™ Graphics, Windows 11, S3407CA-LY007W, Silver","EGP 49,954.03",,,"14.0""",,16GB,1TB SSD,,https://www.jumia.com.eg/asus-vivobook-s14-thin-and-light-laptop-14.0-inch-wuxga-1920-x-1200-intel-coretm-ultra-7-255h-16gb-ram-1tb-ssd-intel-arctm-graphics-windows-11-s3407ca-ly007w-silver-134400918.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/9004431/1.jpg?4185,Jumia
"MSI Katana 15 HX B14WEK-832 - Intel Core i7 14650HX - NVIDIA RTX 5050 8GB - 16G DDR5 5600HZ (2*8) - 512GB M.2 Gen4 - 15.6""-QHD-IPS-165Hz-100% DCI-P3 - windows 11.","EGP 59,399.00",,,"15.6""",Intel Core i7 14650HX - NVIDIA RTX 5050 8GB - 16G DDR5 5600HZ,,,RTX 5050,https://www.jumia.com.eg/msi-katana-15-hx-b14wek-832-intel-core-i7-14650hx-nvidia-rtx-5050-8gb-16g-ddr5-5600hz-28-512gb-m.2-gen4-15.6-qhd-ips-165hz-100-dci-p3-windows-11.-134038966.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/9830431/1.jpg?6997,Jumia
"Asus Vivobook 16 X1607QA-MB054W Snapdragon X X1 26 100 1TB M.2 NVMe™ PCIe® 4.0 SSD 16GB LPDDR5X on board Ram Qualcomm Adreno GPU 16""inch, WUXGA IPS-level Panel, LED Backlit, 60Hz refresh rate, Anti-glare display Windows 11 Home- Cool Silver","EGP 36,750.00",,,"16""",,,,,https://www.jumia.com.eg/asus-vivobook-16-x1607qa-mb054w-snapdragon-x-x1-26-100-1tb-m.2-nvmetm-pcier-4.0-ssd-16gb-lpddr5x-on-board-ram-qualcomm-adreno-gpu-16inch-wuxga-ips-level-panel-led-backlit-60hz-refresh-rate-anti-glare-display-windows-11-home-cool-silver-134408509.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/5804431/1.jpg?4548,Jumia
"DELL Vostro 3530 - 13th Intel Core i3-1305U, 8GB RAM, 512GB SSD, Intel UHD Graphics, 15.6 Inch FHD (1920 x 1080) 120Hz 250 nits Anti-Glare - Carbon Black","EGP 26,222.00",,,"15.6""",Intel Core i3-1305U,8GB,512GB SSD,Intel UHD,https://www.jumia.com.eg/dell-vostro-3530-13th-intel-core-i3-1305u-8gb-ram-512gb-ssd-intel-uhd-graphics-15.6-inch-fhd-1920-x-1080-120hz-250-nits-anti-glare-carbon-black-133674333.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/3476331/1.jpg?6581,Jumia
"Lenovo LAPTOP Ryzen 5 7235HS - 16GB - 512SSD - RTX 3050-15.6"" FHD -win11- Luna Grey- 83JC00P6ED -LOQ","EGP 40,599.00",,,"15.6""",Ryzen 5 7235HS - 16GB - 512SSD - RTX 3050-15,,,RTX 3050,https://www.jumia.com.eg/lenovo-laptop-ryzen-5-7235hs-16gb-512ssd-rtx-3050-15.6-fhd-win11-luna-grey-83jc00p6ed-loq-134442457.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/4244431/1.jpg?1138,Jumia
"Lenovo Thinkpad E16 Gen3 ( Intel Core Ultra 5 225U, 16GB Ram DDR5-5600, 512GB NVMe, 16 WUXGA, Black ) 15.6 Laptop Casual Toploader + 2 Year Warranty","EGP 60,000.00",,,,,16GB,512GB NVMe,,https://www.jumia.com.eg/lenovo-thinkpad-e16-gen3-intel-core-ultra-5-225u-16gb-ram-ddr5-5600-512gb-nvme-16-wuxga-black-15.6-laptop-casual-toploader-2-year-warranty-134075047.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0570431/1.jpg?6335,Jumia
"Asus Vivobook 14 X1407QA-LY045W ( Snapdragon X X1 26 100, 16G Ram LPDDR5X 8448MHz, 512G NVMe, Qualcomm Adreno GPU, 14.0 Inch WUXGA, Win 11-Platinum Gold )","EGP 36,400.00",,,"14.0""",,,,,https://www.jumia.com.eg/asus-vivobook-14-x1407qa-ly045w-snapdragon-x-x1-26-100-16g-ram-lpddr5x-8448mhz-512g-nvme-qualcomm-adreno-gpu-14.0-inch-wuxga-win-11-platinum-gold-134224237.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/2422431/1.jpg?0189,Jumia
"Lenovo Laptop IDEAPAD5 (2 IN 1) - Intel Core 7, 16GB RAM, 512GB SSD","EGP 49,500.00",,,,,16GB,512GB SSD,,https://www.jumia.com.eg/lenovo-laptop-ideapad5-2-in-1-intel-core-7-16gb-ram-512gb-ssd-132478765.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/7874231/1.jpg?4681,Jumia
"MSI Crosshair 16 HX AI D2XWGKG Laptop - Intel Core™ Ultra 7-255HX - 16GB - 1TB SSD - NVIDIA GeForce RTX™ 5070 8GB - 16"" QHD+ 240Hz - Win11 - Cosmos Gray","EGP 95,800.00",,,"16""",,,1TB SSD,,https://www.jumia.com.eg/msi-crosshair-16-hx-ai-d2xwgkg-laptop-intel-coretm-ultra-7-255hx-16gb-1tb-ssd-nvidia-geforce-rtxtm-5070-8gb-16-qhd-240hz-win11-cosmos-gray-134338828.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/8833431/1.jpg?5400,Jumia
"Asus TUF Gaming F16 FX607VJ-RL805W ( Core 5 210H, 8GB Ram DDR4 5600, 512GB NVMe, VGA Nvidia 6G RTX 3050, 16.0 WUXGA 144Hz, Win11-Mecha Gray )","EGP 42,500.00",,,,,8GB,512GB NVMe,RTX 3050,https://www.jumia.com.eg/asus-tuf-gaming-f16-fx607vj-rl805w-core-5-210h-8gb-ram-ddr4-5600-512gb-nvme-vga-nvidia-6g-rtx-3050-16.0-wuxga-144hz-win11-mecha-gray-134073306.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/3370431/1.jpg?5031,Jumia
"Lenovo Legion 5 15IRX10 Laptop - Intel Core™ i7-13650HX - 16GB - 1TB SSD - NVIDIA GeForce RTX™ 5060 8GB - 15.1"" WQXGA OLED 165Hz - Eclipse Black Windows 11","EGP 78,700.00",,,"15.1""",,,1TB SSD,,https://www.jumia.com.eg/lenovo-legion-5-15irx10-laptop-intel-coretm-i7-13650hx-16gb-1tb-ssd-nvidia-geforce-rtxtm-5060-8gb-15.1-wqxga-oled-165hz-eclipse-black-windows-11-134395012.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/0593431/1.jpg?1823,Jumia
Asus Vivobook S14-S3407CA-LY065W - Intel Core Ultra 5 225H - INTEL ARC - 16GB DDR5 - 512GB M.2 NVMe - 14.0-inch WUXGA IPS-level 60Hz - Windows 11,"EGP 40,750.00",,,"14.0""",,,,,https://www.jumia.com.eg/asus-vivobook-s14-s3407ca-ly065w-intel-core-ultra-5-225h-intel-arc-16gb-ddr5-512gb-m.2-nvme-14.0-inch-wuxga-ips-level-60hz-windows-11-134542759.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/7245431/1.jpg?0457,Jumia
Asus TUF Gaming A16 FA608UH-RV007W AMD Ryzen 7 260 - NVIDIA RTX 5050 8GB - 16GB DDR5-5600MHZ - 512GB PCIe 4.0 NVMe - 16-inch FHD+ WUXGA IPS-level 165Hz - Windows 11,"EGP 61,000.00",,,"16""",Ryzen 7 260 - NVIDIA RTX 5050 8GB - 16GB DDR5-5600MHZ - 512GB PCIe 4,,,RTX 5050,https://www.jumia.com.eg/asus-tuf-gaming-a16-fa608uh-rv007w-amd-ryzen-7-260-nvidia-rtx-5050-8gb-16gb-ddr5-5600mhz-512gb-pcie-4.0-nvme-16-inch-fhd-wuxga-ips-level-165hz-windows-11-134540400.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/4045431/1.jpg?3905,Jumia
"Lenovo Legion 5 Laptop, Intel® Core Ultra 9 275HX, 32GB Ram, 1TB SSD, NVIDIA® GeForce RTX™ 5070, 15.1"" WQXGA, 83F00072ED - Eclipse Black","EGP 100,489.00",,,"15.1""",,32GB,1TB SSD,,https://www.jumia.com.eg/lenovo-legion-5-laptop-intelr-core-ultra-9-275hx-32gb-ram-1tb-ssd-nvidiar-geforce-rtxtm-5070-15.1-wqxga-83f00072ed-eclipse-black-134483015.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/0384431/1.jpg?6553,Jumia
"DELL Laptop inspiron 14 7440 2 in 1 Laptop, 14 Inch FHD Touch, Intel Core 7 150U, 16GB RAM, 1TB SSD, Intel Graphics, Windows 11 - Ice Blue","EGP 60,777.00",,,"14""",,16GB,1TB SSD,,https://www.jumia.com.eg/dell-laptop-inspiron-14-7440-2-in-1-laptop-14-inch-fhd-touch-intel-core-7-150u-16gb-ram-1tb-ssd-intel-graphics-windows-11-ice-blue-133561076.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/0165331/1.jpg?1462,Jumia
"Lenovo LOQ essential 15IAX9E 83LK0076AD Intel Core i5-12450HX - NVIDIA RTX 2050 4GB - 16GB DDR5 4800MHz - 512GB SSD M.2 - 15.6"" FHD IPS 144Hz 100% sRGB - Free Dos - Luna Grey","EGP 36,599.00",,,"15.6""",Intel Core i5-12450HX - NVIDIA RTX 2050 4GB - 16GB DDR5 4800MHz - 512GB SSD M,,512GB SSD,RTX 2050,https://www.jumia.com.eg/lenovo-loq-essential-15iax9e-83lk0076ad-intel-core-i5-12450hx-nvidia-rtx-2050-4gb-16gb-ddr5-4800mhz-512gb-ssd-m.2-15.6-fhd-ips-144hz-100-srgb-free-dos-luna-grey-133918229.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/2819331/1.jpg?6068,Jumia
"Lenovo Legion Pro 5 16IRX10 – Core i7-14650HX, 16GB Ram DDR5-5600, 512GB NVMe, VGA Nvidia RTX 5050 8GB GDDR7- 16 WQXGA (2560×1600) IPS 240Hz, Win 11-Eclipse Black -2 Year Warranty","EGP 84,100.00",,,,,16GB,512GB NVMe,RTX 5050,https://www.jumia.com.eg/lenovo-legion-pro-5-16irx10-core-i7-14650hx-16gb-ram-ddr5-5600-512gb-nvme-vga-nvidia-rtx-5050-8gb-gddr7-16-wqxga-25601600-ips-240hz-win-11-eclipse-black-2-year-warranty-133839775.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/7938331/1.jpg?3782,Jumia
DELL Pro 16 Core Ultra 5 235U - 8GB RAM - 512GB SSD - 16-inch -Integrated Intel Graphics Fingerprint - Silver - 3 Year Warranty,"EGP 58,888.00",,,"16""",,8GB,512GB SSD,,https://www.jumia.com.eg/dell-pro-16-core-ultra-5-235u-8gb-ram-512gb-ssd-16-inch-integrated-intel-graphics-fingerprint-silver-3-year-warranty-134383823.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/8383431/1.jpg?3516,Jumia
"HP Laptop ProBook 460, Intel Core Ultra 5 125U, 16-inch, 8GB DDR5 RAM, 512GB SSD, FreeDOS","EGP 39,666.00",,,"16""",,,512GB SSD,,https://www.jumia.com.eg/hp-laptop-probook-460-intel-core-ultra-5-125u-16-inch-8gb-ddr5-ram-512gb-ssd-freedos-134042017.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/0240431/1.jpg?3695,Jumia
MSI LAPTOP (9S7-15M352-070) Vector 16 HX AI A2XWHG Core Ultra 9 275HX RAM 32G DDR5 1TB NVMe SSD VGA NVIDIA GeForce RTX 5070TI WIN 11,"EGP 127,999.00",,,,,,1TB NVMe,RTX 5070,https://www.jumia.com.eg/msi-laptop-9s7-15m352-070-vector-16-hx-ai-a2xwhg-core-ultra-9-275hx-ram-32g-ddr5-1tb-nvme-ssd-vga-nvidia-geforce-rtx-5070ti-win-11-132480441.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/4084231/1.jpg?7846,Jumia
"Lenovo LOQ 15IRX10 ( Core i7-13650HX, 16GB Ram DDR5, 512GB NVMe, VGA Nvidia 8GB RTX 5050, 15.6 FHD 144Hz, Luna Grey ) 2 Year - 83JE00WCED","EGP 63,400.00",,,,,16GB,512GB NVMe,RTX 5050,https://www.jumia.com.eg/lenovo-loq-15irx10-core-i7-13650hx-16gb-ram-ddr5-512gb-nvme-vga-nvidia-8gb-rtx-5050-15.6-fhd-144hz-luna-grey-2-year-83je00wced-134193881.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/8391431/1.jpg?2025,Jumia
Lenovo LAPTOP-GAMING- LOQ 15IRx9 I5 13450HX 16G 512SSD RTX3050 6G 83DV012AED+MOUSE GREY,"EGP 45,444.00",,,,,,,RTX3050,https://www.jumia.com.eg/lenovo-laptop-gaming-loq-15irx9-i5-13450hx-16g-512ssd-rtx3050-6g-83dv012aedmouse-grey-134115357.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/3511431/1.jpg?3038,Jumia
"Asus TUF Gaming F16 FX607VJB-RL805W Gaming Laptop Intel Core 5 210H 512GB PCIe 4.0 NVMe 8GB DDR5 Ram Nvidia GeForce RTX 3050 6GB 16"" FHD+ WUXGA 144HZ Windows 11 Home - Mecha Gray","EGP 39,999.00",,,"16""",,,,RTX 3050,https://www.jumia.com.eg/asus-tuf-gaming-f16-fx607vjb-rl805w-gaming-laptop-intel-core-5-210h-512gb-pcie-4.0-nvme-8gb-ddr5-ram-nvidia-geforce-rtx-3050-6gb-16-fhd-wuxga-144hz-windows-11-home-mecha-gray-134406674.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/6604431/1.jpg?4500,Jumia
"Asus Zenbook 14 UX3405CA-SU319W Intel Core Ultra 9 285H 1TB Nvme GEN 4 32G LPDDR5X (2*16)on board Ram Intel Arc Graphics 14"" Inch 3K OLED 120Hz 100% DCI-P3 500nits Windows 11 Home - Silver","EGP 84,699.00",,,"14""",,,1TB Nvme,,https://www.jumia.com.eg/asus-zenbook-14-ux3405ca-su319w-intel-core-ultra-9-285h-1tb-nvme-gen-4-32g-lpddr5x-216on-board-ram-intel-arc-graphics-14-inch-3k-oled-120hz-100-dci-p3-500nits-windows-11-home-silver-134408872.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/8804431/1.jpg?2054,Jumia
Lenovo LOQ 15IRX9 83DV008QED - Intel® Core™ i7-13650HX - NVIDIA® GeForce RTX™ 3050 6GB - 16GB SO-DIMM DDR5-4800 - 512GB SSD M.2 - 15.6 FHD IPS 100% sRGB 144Hz -2 years Warranty,"EGP 53,460.00",,,,,,512GB SSD,,https://www.jumia.com.eg/lenovo-loq-15irx9-83dv008qed-intelr-coretm-i7-13650hx-nvidiar-geforce-rtxtm-3050-6gb-16gb-so-dimm-ddr5-4800-512gb-ssd-m.2-15.6-fhd-ips-100-srgb-144hz-2-years-warranty-134051122.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/1150431/1.jpg?6644,Jumia
"Asus Zenbook 14 UX3405CA-PZ009W Intel Core Ultra 9 285H 1TB M.2 NVMe™ PCIe® 4.0 SSD 32GB LPDDR5X on board Intel Arc Graphics 14"" Inch Touch Screen OLED 3K Windows 11 Home- Silver","EGP 80,850.00",,,"14""",,,,,https://www.jumia.com.eg/asus-zenbook-14-ux3405ca-pz009w-intel-core-ultra-9-285h-1tb-m.2-nvmetm-pcier-4.0-ssd-32gb-lpddr5x-on-board-intel-arc-graphics-14-inch-touch-screen-oled-3k-windows-11-home-silver-134408863.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/8804431/1.jpg?1484,Jumia
"Asus Vivobook S14 Flip TP3402VA-LZ065W Intel Core i5-13420H - Intel UHD Graphics - 16 GB DDR4 - 512GB SSD M.2 - 14"" WUXGA 60Hz Touch","EGP 36,500.00",,,"14""",Intel Core i5-13420H - Intel UHD Graphics - 16 GB DDR4 - 512GB SSD M,,512GB SSD,Intel UHD,https://www.jumia.com.eg/asus-vivobook-s14-flip-tp3402va-lz065w-intel-core-i5-13420h-intel-uhd-graphics-16-gb-ddr4-512gb-ssd-m.2-14-wuxga-60hz-touch-134534282.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/2435431/1.jpg?3333,Jumia
Lenovo LOQ 15IRX10 – Core i7-14700HX-24G Ram DDR5-4800- 512 GB NVMe-VGA Nvidia 8G RTX5050- 15.6FHD 144Hz- Luna Grey – Win 11 – 2 Year Warranty,"EGP 69,500.00",,,,,,512 GB NVMe,RTX5050,https://www.jumia.com.eg/lenovo-loq-15irx10-core-i7-14700hx-24g-ram-ddr5-4800-512-gb-nvme-vga-nvidia-8g-rtx5050-15.6fhd-144hz-luna-grey-win-11-2-year-warranty-133848740.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7848331/1.jpg?0245,Jumia
HP LAPTOP-OMEN-Gaming 16 ULTRA7 AM0026NE 255H 16G 512 RTX 5050 8G WIN11 CJ1Q0EA,"EGP 77,777.00",,,,,,,RTX 5050,https://www.jumia.com.eg/hp-laptop-omen-gaming-16-ultra7-am0026ne-255h-16g-512-rtx-5050-8g-win11-cj1q0ea-134109488.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/4901431/1.jpg?6791,Jumia
"HP (Upgraded Version) Envy X360 14-es1023dx Touchscreen Laptop With 14-Inch FHD IPS Display, Core 7-1150U Processor/16GB RAM/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Finger Print Reader English Silver","EGP 48,509.00",,,"14""",,16GB,512GB SSD,,https://www.jumia.com.eg/hp-upgraded-version-envy-x360-14-es1023dx-touchscreen-laptop-with-14-inch-fhd-ips-display-core-7-1150u-processor16gb-ram-512gb-ssdintel-iris-xe-graphicswindows-11-finger-print-reader-english-silver-134517327.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/3715431/1.jpg?6581,Jumia
"Lenovo Legion Pro 5 16IAX10 - Intel Core Ultra 7 255HX, 16GB Ram DDR5-5600, 512GB NVMe, VGA NVIDIA RTX 5070 8GB GDDR7, 16 WQXGA (2560x1600) OLED 165HZ, Win 11-Eclipse Black - 2 Year Warranty","EGP 111,650.00",,,,,16GB,512GB NVMe,RTX 5070,https://www.jumia.com.eg/lenovo-legion-pro-5-16iax10-intel-core-ultra-7-255hx-16gb-ram-ddr5-5600-512gb-nvme-vga-nvidia-rtx-5070-8gb-gddr7-16-wqxga-2560x1600-oled-165hz-win-11-eclipse-black-2-year-warranty-133846315.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/3648331/1.jpg?4264,Jumia
"Lenovo LOQ 15IRX9 Laptop - Intel Core™ i5-13450HX - 24GB - 512GB SSD - NVIDIA GeForce RTX 3050 6GB - 15.6"" FHD 144Hz - Luna Grey Warranty: 2 Year","EGP 49,400.00",,,"15.6""",,,512GB SSD,RTX 3050,https://www.jumia.com.eg/lenovo-loq-15irx9-laptop-intel-coretm-i5-13450hx-24gb-512gb-ssd-nvidia-geforce-rtx-3050-6gb-15.6-fhd-144hz-luna-grey-warranty-2-year-134255687.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/6552431/1.jpg?5558,Jumia
"Asus ROG Strix G16 G614FM-RV169W -AMD Ryzen9 9955HX, 16GB DDR5 4800MHz- 1TB NVMe, VGA Nvidia 8G RTX5060, 16 FHD+ WUXGA 165Hz, Win 11-Eclipse Gray","EGP 105,120.00",,,,Ryzen9 9955HX,,1TB NVMe,RTX5060,https://www.jumia.com.eg/asus-rog-strix-g16-g614fm-rv169w-amd-ryzen9-9955hx-16gb-ddr5-4800mhz-1tb-nvme-vga-nvidia-8g-rtx5060-16-fhd-wuxga-165hz-win-11-eclipse-gray-133830039.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/0038331/1.jpg?0362,Jumia
"Asus TUF Gaming F16 FX608JHR-RV057W Gaming Laptop Intel Core i7-14650HX 512GB PCIe 4.0 NVMe™ M.2 SSD 16GB DDR5-5600 SO-DIMM Ram Nvidia GeForce RTX 5050 8GB 16 inch, FHD+ (1920 x 1200, WUXGA), IPS-level Win.11 - Jaeger Gray","EGP 65,666.00",,,"16""",Intel Core i7-14650HX 512GB PCIe 4,,,RTX 5050,https://www.jumia.com.eg/asus-tuf-gaming-f16-fx608jhr-rv057w-gaming-laptop-intel-core-i7-14650hx-512gb-pcie-4.0-nvmetm-m.2-ssd-16gb-ddr5-5600-so-dimm-ram-nvidia-geforce-rtx-5050-8gb-16-inch-fhd-1920-x-1200-wuxga-ips-level-win.11-jaeger-gray-134410747.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/7014431/1.jpg?3362,Jumia
